customer_id,customer_type,customer_tier,payment_amount,customer_country,nth_subscription,subscription_expires,subscription_length,subscription_started,subscriptions_purchased,outcome,customer_size,renewal_status
31943,Online,Tier 2,1656.65,USA,4,14/04/2025,1 Year,14/04/2024,9,Ongoing,Small,Renewal
32045,Direct,Tier 2,230.48,USA,1,11/05/2022,1 Year,10/11/2021,2,Renewed,Small,New
32045,Direct,Tier 2,1091.72,USA,2,15/05/2023,1 Year,29/04/2022,5,Renewed,Small,Upgrade
32045,Direct,Tier 2,3449.36,USA,3,15/05/2026,3 Year,15/05/2023,7,Ongoing,Small,Upgrade
32300,Online,Tier 2,66.09,USA,1,15/05/2021,1 Month,15/04/2021,2,Renewed,Small,New
32300,Online,Tier 2,66.73,USA,2,15/06/2021,1 Month,15/05/2021,2,Renewed,Small,Renewal
32300,Online,Tier 2,66.3,USA,3,15/07/2021,1 Month,18/06/2021,2,Churned,Small,Renewal
32351,Online,Tier 2,138.18,USA,1,15/05/2021,1 Month,15/04/2021,5,Renewed,Small,New
32351,Online,Tier 2,138.18,USA,2,15/06/2021,1 Month,15/05/2021,5,Churned,Small,Renewal
32402,Direct,Tier 2,8859.37,USA,1,16/04/2022,1 Year,16/04/2021,55,Churned,Medium,New
32453,Online,Tier 2,1035.41,USA,1,16/04/2022,1 Year,16/04/2021,5,Churned,Small,New
32504,Direct,Tier 2,1438.62,USA,1,23/04/2023,2 Year,23/04/2021,3,Renewed,Small,New
32504,Direct,Tier 2,1725.11,USA,2,23/04/2026,3 Year,23/04/2023,3,Ongoing,Small,Renewal
32555,Online,Tier 2,55.27,USA,1,17/05/2021,1 Month,17/04/2021,2,Renewed,Small,New
32555,Online,Tier 2,55.27,USA,2,17/06/2021,1 Month,17/05/2021,2,Renewed,Small,Renewal
32555,Online,Tier 2,55.27,USA,3,17/07/2021,1 Month,17/06/2021,2,Renewed,Small,Renewal
32555,Online,Tier 2,55.27,USA,4,17/08/2021,1 Month,17/07/2021,2,Renewed,Small,Renewal
32555,Online,Tier 2,55.27,USA,5,17/09/2021,1 Month,17/08/2021,2,Renewed,Small,Renewal
32555,Online,Tier 2,55.27,USA,6,17/10/2021,1 Month,17/09/2021,2,Renewed,Small,Renewal
32555,Online,Tier 2,55.27,USA,7,17/11/2021,1 Month,17/10/2021,2,Renewed,Small,Renewal
32555,Online,Tier 2,55.27,USA,8,17/12/2021,1 Month,17/11/2021,2,Renewed,Large,Renewal
32555,Online,Tier 2,55.27,USA,9,17/01/2022,1 Month,17/12/2021,2,Churned,Small,Renewal
32606,Direct,Tier 2,1449.74,USA,1,17/04/2023,2 Year,17/04/2021,4,Renewed,Small,New
32606,Direct,Tier 2,2924.48,USA,2,18/04/2025,2 Year,18/04/2023,8,Ongoing,Small,Upgrade
32861,Online,Tier 2,152.93,USA,1,19/05/2021,1 Month,19/04/2021,4,Renewed,Small,New
32861,Online,Tier 2,155.96,USA,2,19/06/2021,1 Month,19/05/2021,4,Renewed,Small,Renewal
32861,Online,Tier 2,154.1,USA,3,19/07/2021,1 Month,19/06/2021,4,Renewed,Small,Renewal
32861,Online,Tier 2,152.15,USA,4,19/08/2021,1 Month,19/07/2021,4,Renewed,Small,Renewal
32861,Online,Tier 2,151.89,USA,5,19/09/2021,1 Month,19/08/2021,4,Renewed,Small,Renewal
32861,Online,Tier 2,151.89,USA,6,19/10/2021,1 Month,19/09/2021,4,Churned,Small,Renewal
32963,Direct,Tier 3,17135.91,USA,1,31/03/2023,1 Year,31/03/2022,300,Renewed,Large,New
32963,Direct,Tier 3,23980.7,USA,2,31/03/2024,1 Year,31/03/2023,450,Renewed,Medium,Upgrade
32963,Direct,Tier 3,25368.2,USA,3,31/03/2025,1 Year,31/03/2024,450,Ongoing,Large,Renewal
33014,Direct,Tier 2,579.46,USA,1,21/04/2022,1 Year,21/04/2021,2,Churned,Small,New
33269,Online,Tier 2,386.91,USA,1,23/05/2021,1 Month,23/04/2021,14,Renewed,Small,New
33269,Online,Tier 2,386.91,USA,2,23/06/2021,1 Month,23/05/2021,14,Churned,Small,Renewal
33932,Direct,Tier 2,110.55,USA,1,28/05/2021,1 Month,28/04/2021,4,Renewed,Small,New
33932,Direct,Tier 2,110.55,USA,3,28/06/2021,1 Month,05/06/2021,4,Churned,Small,Renewal
33932,Direct,Tier 2,828.32,USA,2,02/06/2022,1 Year,02/06/2021,4,Renewed,Small,Renewal
34034,Direct,Tier 2,10361.36,USA,1,29/04/2023,2 Year,29/04/2021,23,Renewed,Small,New
34034,Direct,Tier 2,6517.86,USA,2,29/04/2024,1 Year,29/04/2023,30,Ongoing,Small,Upgrade
34136,Online,Tier 2,55.27,USA,1,29/05/2021,1 Month,29/04/2021,2,Churned,Small,New
34187,Direct,Tier 2,744.89,USA,2,29/04/2022,1 Year,14/06/2021,11,Churned,Small,Downgrade
34187,Direct,Tier 2,1876.01,USA,1,30/04/2022,1 Year,30/04/2021,13,Renewed,Small,New
34340,Direct,Tier 2,1242.49,USA,1,30/04/2022,1 Year,30/04/2021,6,Renewed,Small,New
34340,Direct,Tier 2,1242.49,USA,2,13/05/2023,1 Year,06/05/2022,6,Renewed,Small,Renewal
34340,Direct,Tier 2,2709.18,USA,3,12/10/2026,3 Year,12/06/2023,6,Ongoing,Small,Renewal
34442,Online,Tier 2,621.24,USA,1,02/05/2022,1 Year,02/05/2021,3,Renewed,Small,New
34442,Online,Tier 2,621.24,USA,2,02/05/2023,1 Year,02/05/2022,3,Renewed,Small,Renewal
34442,Online,Tier 2,670.72,USA,3,02/05/2024,1 Year,02/05/2023,7,Ongoing,Small,Upgrade
34646,Online,Tier 2,896.31,USA,1,04/05/2023,2 Year,04/05/2021,2,Churned,Small,New
34748,Online,Tier 2,1863.21,USA,1,04/05/2023,2 Year,04/05/2021,5,Renewed,Small,New
34748,Online,Tier 2,1863.21,USA,2,04/05/2025,2 Year,04/05/2023,5,Ongoing,Small,Renewal
34850,Online,Tier 2,66.48,USA,1,04/06/2021,1 Month,04/05/2021,2,Renewed,Small,New
34850,Online,Tier 2,67.47,USA,2,04/07/2021,1 Month,04/06/2021,2,Renewed,Small,Renewal
34850,Online,Tier 2,65.57,USA,3,04/08/2021,1 Month,04/07/2021,2,Renewed,Small,Renewal
34850,Online,Tier 2,65.65,USA,4,04/09/2021,1 Month,04/08/2021,2,Renewed,Small,Renewal
34850,Online,Tier 2,65.61,USA,5,04/10/2021,1 Month,04/09/2021,2,Churned,Small,Renewal
34901,Direct,Tier 2,6846.6,USA,1,11/05/2022,1 Year,05/05/2021,70,Renewed,Medium,New
34901,Direct,Tier 2,8603.42,USA,2,05/05/2023,1 Year,06/04/2022,76,Renewed,Medium,Upgrade
34901,Direct,Tier 2,6532.39,USA,3,23/05/2024,1 Year,05/05/2023,58,Ongoing,Medium,Downgrade
34952,Direct,Tier 2,3796.49,USA,1,31/05/2022,1 Year,29/05/2021,19,Renewed,Small,New
34952,Direct,Tier 2,6626.59,USA,2,31/05/2023,1 Year,31/05/2022,32,Renewed,Small,Upgrade
34952,Direct,Tier 2,6735.58,USA,3,31/05/2025,2 Year,31/05/2023,21,Ongoing,Small,Downgrade
35411,Direct,Tier 2,2475.59,USA,1,06/05/2022,1 Year,06/05/2021,10,Renewed,Small,New
35411,Direct,Tier 2,2550.5,USA,2,13/06/2023,1 Year,13/06/2022,10,Renewed,Small,Renewal
35411,Direct,Tier 2,2827.47,USA,3,13/06/2024,1 Year,13/06/2023,11,Ongoing,Small,Upgrade
36227,Online,Tier 2,77.59,USA,1,10/06/2021,1 Month,10/05/2021,2,Renewed,Small,New
36227,Online,Tier 2,78.2,USA,2,10/07/2021,1 Month,10/06/2021,2,Renewed,Small,Renewal
36227,Online,Tier 2,76.21,USA,3,10/08/2021,1 Month,10/07/2021,2,Renewed,Small,Renewal
36227,Online,Tier 2,76.64,USA,4,10/09/2021,1 Month,10/08/2021,2,Renewed,Small,Renewal
36227,Online,Tier 2,76.08,USA,5,10/10/2021,1 Month,10/09/2021,2,Renewed,Small,Renewal
36227,Online,Tier 2,75.26,USA,6,10/11/2021,1 Month,10/10/2021,2,Renewed,Small,Renewal
36227,Online,Tier 2,74.95,USA,7,10/12/2021,1 Month,10/11/2021,2,Renewed,Small,Renewal
36227,Online,Tier 2,73.01,USA,8,10/01/2022,1 Month,10/12/2021,2,Renewed,Small,Renewal
36227,Online,Tier 2,75.13,USA,9,10/02/2022,1 Month,10/01/2022,2,Renewed,Small,Renewal
36227,Online,Tier 2,74.87,USA,10,10/03/2022,1 Month,10/02/2022,2,Renewed,Small,Renewal
36227,Online,Tier 2,72.4,USA,11,10/04/2022,1 Month,10/03/2022,2,Renewed,Small,Renewal
36227,Online,Tier 2,72.05,USA,12,10/05/2022,1 Month,10/04/2022,2,Renewed,Small,Renewal
36227,Online,Tier 2,68.12,USA,13,10/06/2022,1 Month,10/05/2022,2,Renewed,Small,Renewal
36227,Online,Tier 2,69.33,USA,14,10/07/2022,1 Month,10/06/2022,2,Renewed,Small,Renewal
36227,Online,Tier 2,66.52,USA,15,10/08/2022,1 Month,10/07/2022,2,Renewed,Small,Renewal
36227,Online,Tier 2,66.82,USA,16,10/09/2022,1 Month,10/08/2022,2,Churned,Small,Renewal
36329,Direct,Tier 2,324.29,USA,2,11/12/2021,1 Year,11/06/2021,3,Renewed,Small,Downgrade
36329,Direct,Tier 2,3295.69,USA,1,11/06/2022,1 Year,11/06/2021,30,Renewed,Small,New
36329,Direct,Tier 2,6902.09,USA,3,11/12/2022,1 Year,11/12/2021,33,Renewed,Small,Upgrade
36329,Direct,Tier 2,6247.29,USA,4,13/01/2024,1 Year,13/01/2023,33,Churned,Small,Renewal
36380,Direct,Tier 2,1144.52,USA,1,11/05/2022,1 Year,11/05/2021,5,Renewed,Small,New
36380,Direct,Tier 2,1093.75,USA,2,11/05/2023,1 Year,09/05/2022,5,Renewed,Small,Renewal
36380,Direct,Tier 2,2405.35,USA,3,11/05/2024,1 Year,29/03/2023,11,Renewed,Small,Upgrade
36380,Direct,Tier 2,4235.69,USA,4,11/07/2026,2 Year,20/03/2024,14,Ongoing,Small,Upgrade
36431,Direct,Tier 2,39286.57,USA,1,11/05/2024,3 Year,11/05/2021,70,Ongoing,Medium,New
36482,Online,Tier 2,82.91,USA,1,11/06/2021,1 Month,11/05/2021,3,Renewed,Small,New
36482,Online,Tier 2,82.91,USA,2,11/07/2021,1 Month,11/06/2021,3,Churned,Large,Renewal
36533,Direct,Tier 2,2644.05,UK,1,11/06/2022,1 Year,11/05/2021,17,Renewed,Small,New
36533,Direct,Tier 2,3658.43,UK,2,11/06/2023,1 Year,06/05/2022,18,Renewed,Small,Upgrade
36533,Direct,Tier 2,3727.46,UK,3,11/06/2024,1 Year,11/06/2023,18,Ongoing,Small,Renewal
36584,Online,Tier 2,103.54,UK,1,11/05/2022,1 Year,11/05/2021,6,Churned,Small,New
36635,Online,Tier 2,193.46,UK,1,12/06/2021,1 Month,12/05/2021,7,Churned,Small,New
36839,Direct,Tier 2,2524.2,UK,1,28/05/2022,1 Year,28/05/2021,10,Renewed,Small,New
36839,Direct,Tier 2,2172.32,UK,2,28/05/2023,1 Year,28/05/2022,10,Renewed,Small,Renewal
36839,Direct,Tier 2,3146.48,UK,3,28/05/2024,1 Year,28/05/2023,14,Ongoing,Small,Upgrade
36941,Online,Tier 2,745.28,UK,1,16/05/2023,2 Year,16/05/2021,2,Renewed,Small,New
36941,Online,Tier 2,745.28,UK,2,16/05/2025,2 Year,16/05/2023,2,Ongoing,Small,Renewal
37094,Online,Tier 2,82.91,UK,1,17/06/2021,1 Month,17/05/2021,3,Renewed,Small,New
37094,Online,Tier 2,82.91,UK,2,17/07/2021,1 Month,17/06/2021,3,Renewed,Small,Renewal
37094,Online,Tier 2,82.91,UK,3,17/08/2021,1 Month,25/07/2021,3,Churned,Small,Renewal
37400,Online,Tier 2,584.35,UK,1,19/05/2022,1 Year,19/05/2021,3,Churned,Small,New
37451,Direct,Tier 2,947.3,UK,1,03/06/2023,2 Year,03/06/2021,3,Renewed,Small,New
37451,Direct,Tier 2,830.18,UK,2,03/06/2025,2 Year,03/06/2023,3,Ongoing,Small,Renewal
37604,Online,Tier 2,756.1,UK,1,20/05/2022,1 Year,20/05/2021,3,Renewed,Small,New
37604,Online,Tier 2,650.65,UK,2,20/05/2023,1 Year,20/05/2022,3,Renewed,Small,Renewal
37604,Online,Tier 2,669.38,UK,3,20/05/2024,1 Year,20/05/2023,3,Ongoing,Small,Renewal
37655,Online,Tier 2,1490.57,UK,1,21/05/2023,2 Year,21/05/2021,4,Renewed,Small,New
37655,Online,Tier 2,1490.57,UK,2,21/05/2025,2 Year,21/05/2023,4,Ongoing,Small,Renewal
37808,Direct,Tier 2,2520.31,UK,1,21/05/2022,1 Year,21/05/2021,10,Renewed,Small,New
37808,Direct,Tier 2,2203.98,UK,2,21/05/2023,1 Year,21/05/2022,10,Renewed,Small,Renewal
37808,Direct,Tier 2,3861.97,UK,3,21/05/2025,2 Year,21/05/2023,10,Ongoing,Small,Renewal
37910,Direct,Tier 2,5773.36,UK,1,31/05/2027,3 Year,31/05/2023,12,Ongoing,Small,New
37961,Direct,Tier 2,67.34,UK,1,24/06/2021,1 Month,24/05/2021,2,Renewed,Small,New
37961,Direct,Tier 2,65.96,UK,2,24/07/2021,1 Month,24/06/2021,2,Renewed,Small,Renewal
37961,Direct,Tier 2,65.09,UK,3,24/08/2021,1 Month,24/07/2021,2,Renewed,Small,Renewal
37961,Direct,Tier 2,64.66,UK,4,24/09/2021,1 Month,24/08/2021,2,Renewed,Small,Renewal
37961,Direct,Tier 2,64.62,UK,5,24/10/2021,1 Month,24/09/2021,2,Renewed,Small,Renewal
37961,Direct,Tier 2,64.36,UK,6,24/11/2021,1 Month,24/10/2021,2,Renewed,Small,Renewal
37961,Direct,Tier 2,62.15,UK,7,24/12/2021,1 Month,24/11/2021,2,Renewed,Small,Renewal
37961,Direct,Tier 2,62.63,UK,8,24/01/2022,1 Month,24/12/2021,2,Renewed,Small,Renewal
37961,Direct,Tier 2,62.71,UK,9,24/02/2022,1 Month,24/01/2022,2,Renewed,Small,Renewal
37961,Direct,Tier 2,74.69,UK,10,24/03/2022,1 Month,24/02/2022,3,Renewed,Small,Upgrade
37961,Direct,Tier 2,91.43,UK,11,24/04/2022,1 Month,24/03/2022,3,Renewed,Small,Renewal
37961,Direct,Tier 2,89.44,UK,12,24/05/2022,1 Month,24/04/2022,3,Renewed,Small,Renewal
37961,Direct,Tier 2,618.6,UK,13,27/06/2023,1 Year,24/05/2022,6,Renewed,Small,Upgrade
37961,Direct,Tier 2,666.05,UK,14,27/06/2024,1 Year,27/06/2023,3,Ongoing,Small,Downgrade
38012,Direct,Tier 2,67.34,UK,1,24/06/2021,1 Month,24/05/2021,2,Renewed,Small,New
38012,Direct,Tier 2,65.96,UK,2,24/07/2021,1 Month,24/06/2021,2,Renewed,Small,Renewal
38012,Direct,Tier 2,65.09,UK,3,24/08/2021,1 Month,24/07/2021,2,Renewed,Small,Renewal
38012,Direct,Tier 2,64.66,UK,4,24/09/2021,1 Month,24/08/2021,2,Renewed,Small,Renewal
38012,Direct,Tier 2,64.62,UK,5,24/10/2021,1 Month,24/09/2021,2,Renewed,Small,Renewal
38012,Direct,Tier 2,157.65,UK,6,24/11/2021,1 Month,24/10/2021,5,Renewed,Small,Upgrade
38012,Direct,Tier 2,1336.9,UK,7,31/01/2023,1 Year,24/11/2021,10,Renewed#N/A,Small,Upgrade
38012,Direct,Tier 2,808.17,UK,8,31/01/2025,2 Year,31/01/2023,2,Ongoing,Small,Downgrade
38369,Online,Tier 2,585.61,UK,1,25/05/2022,1 Year,25/05/2021,2,Renewed,Small,New
38369,Online,Tier 2,934.63,UK,2,25/05/2023,1 Year,25/05/2022,4,Churned,Small,Upgrade
38471,Direct,Tier 2,2235.85,UK,1,20/05/2023,2 Year,20/05/2021,6,Renewed,Small,New
38471,Direct,Tier 2,2235.85,UK,2,26/05/2025,2 Year,26/05/2023,6,Ongoing,Small,Renewal
38624,Online,Tier 2,2529.35,UK,1,26/05/2022,1 Year,26/05/2021,10,Renewed,Small,New
38624,Online,Tier 2,2222.57,UK,2,26/05/2023,1 Year,26/05/2022,10,Renewed,Small,Renewal
38624,Online,Tier 2,2381.47,UK,3,26/05/2024,1 Year,26/05/2023,11,Ongoing,Small,Upgrade
38930,Direct,Tier 2,504.17,UK,1,10/06/2022,1 Year,10/06/2021,2,Renewed,Small,New
38930,Direct,Tier 2,443.87,UK,2,10/06/2023,1 Year,10/06/2022,2,Renewed,Small,Renewal
38930,Direct,Tier 2,804.15,UK,3,15/06/2025,2 Year,15/06/2023,2,Ongoing,Small,Renewal
38981,Online,Tier 2,156.35,UK,1,27/06/2021,1 Month,27/05/2021,4,Renewed,Small,New
38981,Online,Tier 2,153.49,UK,2,27/07/2021,1 Month,27/06/2021,4,Churned,Small,Renewal
39032,Online,Tier 2,55.27,UK,1,27/06/2021,1 Month,27/05/2021,2,Renewed,Small,New
39032,Online,Tier 2,55.27,UK,2,27/07/2021,1 Month,27/06/2021,2,Renewed,Small,Renewal
39032,Online,Tier 2,55.27,UK,3,27/08/2021,1 Month,27/07/2021,2,Renewed,Small,Renewal
39032,Online,Tier 2,55.27,UK,4,27/09/2021,1 Month,27/08/2021,2,Renewed,Small,Renewal
39032,Online,Tier 2,55.27,UK,5,27/10/2021,1 Month,27/09/2021,2,Renewed,Medium,Renewal
39032,Online,Tier 2,55.27,UK,6,27/11/2021,1 Month,27/10/2021,2,Renewed,Small,Renewal
39032,Online,Tier 2,55.27,UK,7,27/12/2021,1 Month,27/11/2021,2,Renewed,Small,Renewal
39032,Online,Tier 2,55.27,UK,8,27/01/2022,1 Month,27/12/2021,2,Renewed,Small,Renewal
39032,Online,Tier 2,75.56,UK,9,27/02/2022,1 Month,27/01/2022,3,Renewed,Small,Upgrade
39032,Online,Tier 2,82.91,UK,10,27/03/2022,1 Month,27/02/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,11,27/04/2022,1 Month,27/03/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,12,27/05/2022,1 Month,27/04/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,13,27/06/2022,1 Month,27/05/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,14,27/07/2022,1 Month,27/06/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,15,27/08/2022,1 Month,27/07/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,16,27/09/2022,1 Month,27/08/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,17,27/10/2022,1 Month,27/09/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,18,27/11/2022,1 Month,27/10/2022,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,19,27/12/2022,1 Month,27/11/2022,3,Renewed,Medium,Renewal
39032,Online,Tier 2,82.91,UK,20,27/01/2023,1 Month,27/12/2022,3,Renewed#N/A,Large,Renewal
39032,Online,Tier 2,82.91,UK,21,27/02/2023,1 Month,27/01/2023,3,Renewed#N/A,Small,Renewal
39032,Online,Tier 2,82.91,UK,22,27/03/2023,1 Month,27/02/2023,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,23,27/04/2023,1 Month,27/03/2023,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,24,27/05/2023,1 Month,27/04/2023,3,Renewed,Small,Renewal
39032,Online,Tier 2,331.64,UK,25,45196,1 Month,45073,12,Renewed,Small,Upgrade
39032,Online,Tier 2,82.91,UK,26,45226,1 Month,45196,3,Renewed,Small,Downgrade
39032,Online,Tier 2,82.91,UK,27,27/11/2023,1 Month,27/10/2023,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,28,27/12/2023,1 Month,27/11/2023,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,29,27/01/2024,1 Month,27/12/2023,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,30,27/02/2024,1 Month,27/01/2024,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,31,27/03/2024,1 Month,27/02/2024,3,Renewed,Small,Renewal
39032,Online,Tier 2,82.91,UK,32,27/04/2024,1 Month,27/03/2024,3,Ongoing,Small,Renewal
39083,Online,Tier 2,165.82,UK,1,29/06/2021,1 Month,29/05/2021,6,Churned,Small,New
39134,Online,Tier 2,117.64,UK,1,30/06/2021,1 Month,30/05/2021,3,Renewed,Small,New
39134,Online,Tier 2,115.09,UK,2,30/07/2021,1 Month,30/06/2021,3,Renewed,Small,Renewal
39134,Online,Tier 2,115.3,UK,3,30/08/2021,1 Month,30/07/2021,3,Renewed,Small,Renewal
39134,Online,Tier 2,114.14,UK,4,30/09/2021,1 Month,30/08/2021,3,Churned,Small,Renewal
39236,Direct,Tier 2,82.91,UK,1,01/07/2021,1 Month,01/06/2021,3,Renewed,Small,New
39236,Direct,Tier 2,82.91,UK,2,01/08/2021,1 Month,01/07/2021,3,Renewed,Small,Renewal
39236,Direct,Tier 2,82.91,UK,3,01/09/2021,1 Month,01/08/2021,3,Renewed,Small,Renewal
39236,Direct,Tier 2,165.82,UK,4,01/10/2021,1 Month,01/09/2021,3,Renewed,Small,Renewal
39236,Direct,Tier 2,82.91,UK,5,01/11/2021,1 Month,06/10/2021,3,Renewed,Small,Renewal
39236,Direct,Tier 2,82.91,UK,6,01/12/2021,1 Month,02/11/2021,3,Renewed,Small,Renewal
39236,Direct,Tier 2,82.91,UK,7,01/01/2022,1 Month,30/11/2021,3,Renewed,Small,Renewal
39236,Direct,Tier 2,911.23,UK,8,31/01/2023,1 Year,30/12/2021,7,Renewed#N/A,Small,Upgrade
39236,Direct,Tier 2,1086.79,UK,9,03/02/2025,2 Year,03/02/2023,3,Ongoing,Small,Downgrade
39287,Online,Tier 2,4542.33,UK,1,31/05/2023,2 Year,31/05/2021,10,Renewed,Small,New
39287,Online,Tier 2,1111.14,UK,2,01/06/2024,1 Year,01/06/2023,5,Ongoing,Small,Downgrade
39440,Direct,Tier 2,933.68,UK,1,01/06/2022,1 Year,01/06/2021,10,Renewed,Small,New
39440,Direct,Tier 2,835.68,UK,2,02/06/2023,1 Year,02/06/2022,10,Renewed,Small,Renewal
39440,Direct,Tier 2,1238.94,UK,3,02/08/2024,1 Year,02/06/2023,15,Ongoing,Small,Upgrade
39695,Direct,Tier 2,4266.57,UK,1,02/06/2023,2 Year,02/06/2021,10,Renewed,Small,New
39695,Direct,Tier 2,1665.69,UK,2,09/06/2024,1 Year,09/06/2023,8,Ongoing,Small,Downgrade
39797,Direct,Tier 2,828.32,UK,1,02/06/2022,1 Year,02/06/2021,4,Renewed,Small,New
39797,Direct,Tier 2,828.32,UK,2,06/06/2023,1 Year,06/06/2022,4,Renewed,Small,Renewal
39797,Direct,Tier 2,1104.43,UK,3,07/06/2024,1 Year,07/06/2023,6,Renewed,Small,Upgrade
39797,Direct,Tier 2,1656.65,UK,4,07/06/2025,1 Year,07/06/2024,8,Ongoing,Small,Upgrade
40256,Online,Tier 2,1739.17,UK,1,16/06/2023,2 Year,03/06/2021,6,Churned,Small,New
40562,Online,Tier 2,55.27,UK,1,07/07/2021,1 Month,07/06/2021,2,Renewed,Small,New
40562,Online,Tier 2,55.27,UK,2,07/08/2021,1 Month,07/07/2021,2,Churned,Small,Renewal
40766,Direct,Tier 2,78.28,UK,1,08/07/2021,1 Month,08/06/2021,2,Renewed,Small,New
40766,Direct,Tier 2,76.29,UK,2,08/08/2021,1 Month,08/07/2021,2,Renewed,Small,Renewal
40766,Direct,Tier 2,76.68,UK,3,08/09/2021,1 Month,08/08/2021,2,Renewed,Small,Renewal
40766,Direct,Tier 2,76.51,UK,4,08/10/2021,1 Month,08/09/2021,2,Renewed,Small,Renewal
40766,Direct,Tier 2,75.13,UK,5,08/11/2021,1 Month,08/10/2021,2,Renewed,Small,Renewal
40766,Direct,Tier 2,74.61,UK,6,08/12/2021,1 Month,08/11/2021,2,Renewed,Small,Renewal
40766,Direct,Tier 2,73.31,UK,7,08/01/2022,1 Month,08/12/2021,2,Renewed,Small,Renewal
40766,Direct,Tier 2,74.82,UK,8,08/02/2022,1 Month,08/01/2022,2,Renewed,Small,Renewal
40766,Direct,Tier 2,74.82,UK,9,08/03/2022,1 Month,08/02/2022,2,Renewed,Small,Renewal
40766,Direct,Tier 2,615.53,UK,10,08/04/2023,1 Year,08/03/2022,4,Churned,Small,Upgrade
40868,Online,Tier 2,2070.81,UK,1,09/06/2022,1 Year,09/06/2021,10,Renewed,Small,New
40868,Online,Tier 2,2070.81,UK,2,09/06/2023,1 Year,09/06/2022,10,Churned,Small,Renewal
41072,Online,Tier 2,621.24,UK,1,09/06/2022,1 Year,09/06/2021,3,Churned,Small,New
41123,Direct,Tier 2,2584.23,UK,1,19/02/2022,1 Year,19/02/2021,9,Churned,Small,New
41174,Direct,Tier 2,2098.79,UK,1,30/06/2022,1 Year,30/06/2021,10,Renewed,Small,New
41174,Direct,Tier 2,530.94,UK,2,21/07/2023,1 Year,21/07/2022,3,Renewed,Small,Downgrade
41174,Direct,Tier 2,621.24,UK,3,09/08/2024,1 Year,09/08/2023,3,Ongoing,Small,Renewal
41225,Online,Tier 2,55.27,UK,1,14/07/2021,1 Month,14/06/2021,2,Renewed,Small,New
41225,Online,Tier 2,55.27,UK,2,14/08/2021,1 Month,14/07/2021,2,Renewed,Small,Renewal
41225,Online,Tier 2,55.27,UK,3,14/09/2021,1 Month,14/08/2021,2,Renewed,Small,Renewal
41225,Online,Tier 2,55.27,UK,4,14/10/2021,1 Month,14/09/2021,2,Renewed,Small,Renewal
41225,Online,Tier 2,55.27,UK,5,14/11/2021,1 Month,14/10/2021,2,Renewed,Small,Renewal
41225,Online,Tier 2,80.14,UK,6,14/12/2021,1 Month,14/11/2021,3,Renewed,Small,Upgrade
41225,Online,Tier 2,82.91,UK,7,14/01/2022,1 Month,14/12/2021,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,8,14/02/2022,1 Month,14/01/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,9,14/03/2022,1 Month,14/02/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,10,14/04/2022,1 Month,14/03/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,11,14/05/2022,1 Month,14/04/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,12,14/06/2022,1 Month,14/05/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,13,14/07/2022,1 Month,14/06/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,14,14/08/2022,1 Month,14/07/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,15,14/09/2022,1 Month,14/08/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,16,14/10/2022,1 Month,14/09/2022,3,Renewed#N/A,Medium,Renewal
41225,Online,Tier 2,82.91,UK,17,14/11/2022,1 Month,14/10/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,18,14/12/2022,1 Month,14/11/2022,3,Renewed,Small,Renewal
41225,Online,Tier 2,82.91,UK,19,14/01/2023,1 Month,14/12/2022,3,Churned,Small,Renewal
41429,Online,Tier 2,745.28,UK,1,14/06/2023,2 Year,14/06/2021,2,Churned,Small,New
41786,Online,Tier 2,1647.78,UK,1,15/06/2025,2 Year,15/06/2021,4,Ongoing,Small,New
41888,Online,Tier 2,1117.93,UK,1,15/06/2023,2 Year,15/06/2021,3,Churned,Small,New
